"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
569|"3L4aV1H3BorgDK2Bd6Hjdo"|"Fredo Santana"|"Jealous"|259893|"Trappin' Ain't Dead"|2|"2013-10-31"|17|0.775|0.367|9|-9.812|1|0.312|0.135|0|0.0807|0.202|137.837|4
570|"3XQY8kDjI8LARMIC9xkxQk"|"Waka Flocka Flame"|"Hard in Da Paint"|246386|"Flockaveli"|2|"2010-10-01"|17|0.611|0.66|11|-5.883|1|0.0839|0.198|0|0.365|0.583|71.544|4
571|"1MJTZerhFNNle5IDx5yN2z"|"Thug"|"Quarterback (feat. Offset, Quavo & Peewee Longway)"|301767|"Quarterback (feat. Offset, Quavo & Peewee Longway)"|1|"2015-11-06"|1|0.804|0.607|0|-7.933|0|0.129|0.139|1.2e-06|0.108|0.274|129.02|4
572|"0zpCFrkOrlwTxsUBipSuSR"|"DJ Khaled"|"I Don't Play About My Paper (feat. Future & Rick Ross)"|195160|"I Changed A Lot (Deluxe)"|1|"2015-10-23"|16|0.632|0.792|1|-4.631|1|0.198|0.0703|0|0.371|0.389|137.998|4
573|"6TfXN00o4Cqd30gQUGUH2L"|"G Herbo"|"Gang (feat. Lil Bibby)"|257053|"Ballin Like I'm Kobe"|6|"2016-09-02"|16|0.721|0.54|1|-7.332|1|0.051|0.00716|2.55e-06|0.359|0.205|137.118|4
574|"5ZFscV0Hw6uR2eppHfSINQ"|"2 Chainz"|"Ghetto"|204200|"Daniel Son; Necklace Don"|3|"2016-08-05"|9|0.858|0.572|10|-4.164|0|0.456|0.195|0|0.548|0.461|141.918|4
575|"3cqZH3cqvfbV8wVbvHyPbG"|"21 Savage"|"Red Opps"|163340|"Red Opps"|1|"2016-05-15"|1|0.703|0.709|9|-6.452|1|0.402|0.00908|0|0.127|0.569|140.998|4
576|"5AsLwfhLMlcFLvwdlTfd83"|"Montana of 300"|"Ice Cream Truck"|261972|"Ice Cream Truck"|1|"2017-01-27"|1|0.677|0.773|9|-4.935|0|0.0411|0.0609|0|0.238|0.654|132.112|4
577|"41SlwS8hYk7GWGScB1LWpR"|"Chief Keef"|"Superheroes (feat. ASAP Rocky)"|241946|"Bang 3"|4|"2015-08-04"|14|0.682|0.552|7|-10.125|1|0.3|0.00617|0|0.159|0.39|123.99|4
578|"6j8lAie0mdUNreql5d5Ejz"|"Bobby Shmurda"|"Bobby Bitch"|160383|"Bobby Bitch"|1|"2014-10-14"|1|0.921|0.525|11|-8.186|1|0.413|0.0136|0|0.313|0.794|130.747|4
579|"4iCtDP4YhPGbfdWwIgR2KJ"|"Gucci Mane"|"Nothin On Ya (feat. Wiz Khalifa)"|239720|"Trap God 2"|3|"2015-06-09"|22|0.77|0.48|8|-10.97|1|0.104|0.0289|0|0.0959|0.426|137.959|4
580|"3xAXYCtd98G5G0SSJAHtqd"|"21 Savage"|"Dip Dip"|151614|"Slaughter King"|8|"2016-05-16"|14|0.726|0.597|7|-8.574|1|0.145|0.128|0.0326|0.131|0.367|83.021|4
581|"2ExVBMEtzSBYmXxyo1nH2a"|"Gucci Mane"|"Trap House 3 (feat. Rick Ross)"|228186|"Trap House 3"|1|"2015-06-09"|17|0.835|0.571|1|-10.597|0|0.122|0.0369|4.44e-05|0.397|0.0818|112.133|4
582|"2U1VoYZaNGDWibzGibyu1g"|"G Herbo"|"Rollin (Bonus Track)"|312240|"Ballin Like I'm Kobe"|15|"2016-09-02"|16|0.456|0.805|11|-4.99|1|0.281|0.0392|0|0.367|0.491|129.968|4
583|"17DjWsC0G9YQtAiepG3c5v"|"Gucci Mane"|"Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph)"|316053|"Mr. Davis"|4|"2017-10-13"|17|0.86|0.71|7|-5.705|1|0.285|0.177|0|0.0865|0.764|122.993|4
584|"6JyuJFedEvPmdWQW0PkbGJ"|"Skrillex"|"Purple Lamborghini (with Rick Ross)"|215510|"Purple Lamborghini (with Rick Ross)"|1|"2016-07-22"|1|0.457|0.899|10|-2.591|0|0.132|0.0019|0|0.831|0.298|147.268|4
585|"1psC5iHzQxaTMZ5dWGfM6I"|"Yo Gotti"|"Juice"|149241|"I Still Am"|5|"2017-10-27"|13|0.887|0.568|2|-5.853|1|0.323|0.00171|1.11e-05|0.0812|0.754|162.038|4
586|"5suEtW2DUAfvroohjzgatb"|"Ty Dolla $ign"|"Blasé (feat. Future & Rae Sremmurd)"|285240|"Free TC"|12|"2015-11-13"|16|0.897|0.642|2|-8.828|1|0.0534|0.0219|1.31e-06|0.159|0.291|127.984|4
587|"1RTp02JYFRLvmKggTQsQay"|"600 Breezy"|"Don't Get Smoked (Bonus Track)"|205872|"Sixobreezo"|17|"2015-07-15"|17|0.637|0.822|2|-2.679|1|0.211|0.184|0|0.819|0.419|140.909|4
588|"7iUVwGtqZm4hfM2ad8MbU0"|"Lil Durk"|"500 Homicides"|163613|"Remember My Name (Deluxe)"|1|"2015-06-02"|12|0.698|0.719|5|-5.067|0|0.224|0.157|0|0.403|0.48|131.251|4
589|"3ZuoDMBWEnM5kuve9Y55tv"|"SD"|"Don't Believe Me"|193646|"Life of a Savage 3"|2|"2014-07-08"|15|0.685|0.798|6|-4.683|0|0.0342|0.0131|7.77e-05|0.111|0.831|133.994|5
590|"3BXEEkjbi2HWDAgzMZgdu1"|"DJ Lucky L"|"Bars of Clout"|153364|"Chiraq Drill Music"|13|"2014-02-04"|25|0.753|0.583|1|-7.762|1|0.173|0.158|0|0.163|0.13|138.957|4
591|"5kXMZAYFOtPG4KjIJH0UjA"|"Young Pappy"|"Savages"|217823|"2 Cups: Part 2"|4|"2017-12-08"|15|0.565|0.915|11|-2.412|1|0.256|0.286|0|0.314|0.195|128.626|4
592|"3o6WbjiPdQVqgFwLrzPSWN"|"Team600"|"OG Bobby Johnson"|176760|"In LA We Trust"|8|"2014-04-08"|24|0.892|0.953|5|-3.775|1|0.205|0.0976|0|0.313|0.838|110.901|4
593|"3u7EzR9sAmthfUlc2qVbBw"|"Plan: B"|"X"|173611|"X"|1|"2018-03-16"|1|0.708|0.536|0|-13.56|0|0.0391|0.0114|0.363|0.264|0.205|120.0|4
594|"2LNMhZ3YijTO7USmqjgJfG"|"Denzel Curry"|"CLOUT COBAIN | CLOUT CO13A1N"|231333|"TA13OO"|5|"2018-07-27"|13|0.794|0.448|10|-4.771|0|0.0539|0.591|0|0.109|0.588|120.055|4
595|"3z6bcfGdAvDo83leBzjS05"|"Struggle Jennings"|"Holy Water"|175468|"The Widow's Son"|2|"2019-02-15"|13|0.587|0.741|2|-6.474|1|0.279|0.0102|0|0.308|0.221|187.806|4
596|"5Ks6XBugC8yanyf8bq7FN4"|"Rondonumbanine"|"Hang With Me"|212925|"Rn4l"|3|"2013-10-31"|12|0.575|0.671|8|-9.028|1|0.176|0.0326|0|0.291|0.608|140.803|4
597|"2oCMfrjJhrhPsP6zH1bJuD"|"La Capone"|"Separate My Self"|212062|"Bandz Ova Night Vol.2"|1|"2014-04-16"|13|0.428|0.549|0|-10.579|0|0.219|0.346|0|0.643|0.774|114.677|4
598|"3ITHWKL9AmbFqtVnDnaXZh"|"BROCKHAMPTON"|"SISTER/NATION"|364637|"SATURATION III"|11|"2017-12-15"|15|0.378|0.691|1|-7.263|1|0.224|0.0917|2.03e-05|0.0557|0.508|150.134|4
599|"6wLichpGLDCXVIGQ37b0Co"|"Dinny Skip"|"N.M.E."|179796|"TRAPRAPCRAPROCK"|5|"2019-12-31"|5|0.757|0.686|2|-7.7|1|0.0453|0.000445|0|0.353|0.605|155.034|4
600|"3I7TyZyuculDUCCe57K41z"|"Edai"|"War"|215136|"Came From Nothing"|17|"2014-02-04"|22|0.697|0.653|7|-8.441|1|0.115|0.116|0|0.232|0.37|130.123|4
601|"6J1SjVyNDzkZ3sF85Ndd3B"|"Chief Keef"|"Faneto"|206654|"Back From The Dead 2"|4|"2015-06-16"|20|0.849|0.755|1|-7.399|0|0.363|0.346|0|0.0564|0.393|144.186|4
602|"0Daqh7C73DE9XIEXez13on"|"S.dot"|"Skrilla"|203859|"Skrilla"|1|"2017-03-09"|1|0.661|0.611|2|-6.527|1|0.0535|0.0152|4.49e-06|0.0832|0.268|75.399|4
603|"2SycPOJfYsXXOH77EIn4Nc"|"King Von"|"War With Us"|179043|"Grandson, Vol. 1"|10|"2019-09-20"|13|0.823|0.298|10|-13.521|1|0.19|0.0127|0|0.0731|0.284|117.996|4
604|"0CThd3TxEj62lj4xnYR0yz"|"Boy Danger"|"The Downfall"|182535|"The Downfall"|1|"2020-11-27"|1|0.35|0.996|6|-4.254|0|0.406|0.0247|0|0.114|0.362|230.38|1
605|"4p2hOMcO8wXottEtIthN8U"|"Emanuel X"|"Lamb Turned Lion"|218181|"Lamb Turned Lion"|1|"2017-04-22"|1|0.764|0.454|11|-11.081|1|0.408|0.0478|0|0.0895|0.165|87.965|4
606|"0RIAzzPJETkiZkYW2BKmBm"|"Al Jacobi"|"Bodies"|186923|"Bodies"|1|"2021-02-05"|1|0.864|0.73|1|-8.905|0|0.259|0.218|0.00294|0.133|0.423|104.015|4
607|"2fNkxgImVNczSgpF7OVdIS"|"Lil Bibby"|"You Ain't Gang"|216200|"You Ain't Gang"|1|"2016-07-15"|1|0.841|0.663|1|-6.077|1|0.195|0.13|0.0641|0.392|0.297|74.998|4
608|"2ODxfMlvhv8AYkAjdTTREX"|"KPW"|"L.E.N.Z."|181820|"L.E.N.Z."|1|"2018-12-13"|1|0.5|0.623|1|-7.009|1|0.0486|0.0835|0|0.197|0.0482|122.985|4
609|"44jnnxC3oRB3USKzuvWNl6"|"A.C. XZA"|"D.O.A"|133903|"D.O.A"|1|"2020-11-30"|1|0.545|0.725|1|-7.944|1|0.122|0.000935|0.000142|0.263|0.275|160.104|4
610|"6lTG1xmx6XMtQYOSLjZG5V"|"A.C. XZA"|"Spectre"|138997|"Spectre"|1|"2020-12-29"|1|0.781|0.49|11|-8.982|0|0.308|0.0719|0.749|0.112|0.137|132.935|4
611|"4TrSxvcSFmzt0qBccarDek"|"Lil Zop"|"Casket"|92682|"Soldier World"|3|"2021-02-26"|3|0.781|0.458|1|-12.123|1|0.425|0.334|5.87e-05|0.0994|0.203|166.04|4
612|"3fMGnlkhdci4rx6aoNmoAW"|"King David"|"Don't Let Them In"|245289|"Don't Let Them In"|1|"2020-03-21"|1|0.65|0.775|9|-4.296|1|0.0284|0.0172|0.00123|0.321|0.262|92.018|4
613|"541RZSpIuN4WkPPOLKIEns"|"Al Jacobi"|"Rooftop"|218823|"Rooftop"|1|"2021-07-16"|1|0.74|0.682|1|-8.353|1|0.225|0.249|0|0.319|0.542|101.903|4
614|"6uTID2glulLOXYhcwMETS1"|"EST Gee"|"5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez)"|184833|"Bigger Than Life Or Death"|3|"2021-07-21"|15|0.843|0.697|7|-6.542|1|0.349|0.0215|0|0.144|0.792|98.081|4
615|"2MWR5X4BETKAaDvHTegFwk"|"King David"|"Round And Round"|195348|"Round And Round"|1|"2021-10-22"|1|0.663|0.917|9|-5.644|1|0.207|0.167|0|0.389|0.671|172.049|4
616|"7r9PCwtQNzVB0KUG9G0IQZ"|"Kooma"|"Stay Out"|147195|"Stay Out"|1|"2020-12-11"|1|0.754|0.811|11|-8.37|0|0.135|0.238|0|0.129|0.628|79.984|4
617|"1Fya1boeMRvWtqm3nfokJO"|"FA$T"|"Can't / Get / Cold"|199716|"Can't / Get / Cold"|1|"2021-11-03"|1|0.69|0.588|8|-8.416|1|0.106|0.0398|0.27|0.111|0.0605|140.01|4
