"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
340|"6pymOcrCnMuCWdgGVTvUgP"|"Britney Spears"|"3"|213173|"The Singles Collection"|57|"2009-11-09"|58|0.697|0.709|5|-1.917|0|0.0455|0.0452|0|0.138|0.787|134.91|4
341|"6lWY4ji9T0tpFU2xbnRC1p"|"Savage Garden"|"Affirmation"|295800|"Affirmation"|1|"1999-11-09"|12|0.481|0.782|8|-8.145|1|0.0717|0.0102|1.77e-06|0.127|0.648|169.985|4
342|"77XwQEPxhY65b8rPszET9u"|"Girls Aloud"|"Jump"|220360|"Sound Of The Underground"|4|"2003-01-01"|15|0.658|0.826|8|-6.031|1|0.0346|0.00189|0.00275|0.0492|0.795|134.465|4
343|"557un1HgwYMuqfWGSTmnxw"|"Beyoncé"|"Single Ladies (Put a Ring on It)"|192586|"I AM...SASHA FIERCE - Platinum Edition"|1|"2008"|20|0.426|0.584|1|-5.293|1|0.296|0.0383|0|0.192|0.272|193.438|4
344|"1NZMMzGH0r2sBOMBPzAQmm"|"Snowball Fight"|"We Own the Night (From Zombies 2)"|146889|"Beam of Light"|30|"2020-04-01"|45|0.755|0.771|4|-8.181|0|0.0507|0.367|0.0121|0.105|0.467|128.017|4
345|"2gJ3YaUoh90BwIFfC8tUoJ"|"Jubël"|"Dancing in the Moonlight (feat. NEIMY) - Nathan Dawe Remix"|171946|"Dancing in the Moonlight (feat. NEIMY) [Nathan Dawe Remix]"|1|"2020-03-01"|1|0.588|0.785|11|-5.829|0|0.0655|0.121|0|0.239|0.359|124.943|4
346|"1KOAr3G8LaibCpHeaWtL2u"|"Don Diablo"|"Mr. Brightside"|226666|"Mr. Brightside"|1|"2020-08-21"|1|0.55|0.865|1|-3.783|1|0.0725|0.054|0|0.0859|0.246|126.093|4
347|"5AvSeimrORpyPfrM9tX07Q"|"Jayguwa"|"Can't Take It"|195000|"Can't Take It"|1|"2020-03-06"|1|0.57|0.89|3|-2.394|0|0.0716|0.0783|0.000212|0.159|0.31|110.085|4
348|"5c94W4Yh0kDVnC5bx8zMhD"|"DCappella"|"This Is Me"|186173|"This Is Me"|1|"2021-06-04"|1|0.558|0.711|2|-6.924|1|0.035|0.059|0|0.0388|0.373|106.031|4
349|"3y9z8ShoJTFEkb0Yjz2x49"|"Big Freedia"|"Judas"|247561|"Judas"|1|"2021-05-28"|1|0.637|0.862|0|-3.768|0|0.0749|0.00549|7.27e-05|0.338|0.358|129.981|4
350|"3VT8hOC5vuDXBsHrR53WFh"|"Masked Wolf"|"Astronaut In The Ocean"|132780|"Astronaut In The Ocean"|1|"2019-06-07"|1|0.778|0.695|4|-6.865|0|0.0913|0.175|0|0.15|0.472|149.996|4
351|"5y6cMeeXy03LGwyUMFymbL"|"Sheppard"|"Learning To Fly"|192000|"Learning To Fly (Revolt Remix)"|2|"2021-06-18"|2|0.584|0.831|8|-5.853|1|0.0631|0.159|0|0.144|0.359|127.18|4
352|"6KV2hIwg9aGnAlHdqsV0PO"|"Aqua"|"I Am What I Am - Pellegrini Remix"|152000|"I Am What I Am (Remixes)"|1|"2021-08-06"|2|0.769|0.86|11|-5.233|0|0.0585|0.00218|0.0155|0.397|0.584|120.004|4
353|"1oDML0lTAnw1umZMzp1QqT"|"Snotkop"|"Pens En Pootjies"|240334|"Pens En Pootjies"|1|"2019-11-22"|1|0.9|0.84|10|-4.939|0|0.311|0.0427|0|0.262|0.795|123.007|4
354|"7hpFYWL3cw5m4y70cce7Zb"|"The Dandy Warhols"|"We Used To Be Friends"|199960|"Welcome To The Monkey House"|2|"2003-01-01"|13|0.712|0.665|6|-4.878|0|0.0266|7.18e-05|0.192|0.306|0.594|105.284|4
355|"6Au9UDzjeGFen7qMEDKju7"|"Bastille"|"Shut Off The Lights"|187363|"Shut Off The Lights"|1|"2022-01-14"|1|0.624|0.908|10|-3.215|1|0.0992|0.408|0|0.139|0.659|105.048|4
356|"5JWPUEov2wlX7c0jhYZpeB"|"Tame Impala"|"Lost In Yesterday"|249586|"The Slow Rush"|8|"2020-02-14"|12|0.569|0.84|1|-4.123|1|0.118|0.0295|0.000118|0.0995|0.749|183.059|3
357|"2UCu2FoXFZpCT36lYzej4O"|"Jonas Blue"|"Something Stupid (feat. AWA)"|176734|"Something Stupid (feat. AWA)"|1|"2021-02-05"|1|0.705|0.864|0|-5.13|0|0.0344|0.276|0.00037|0.0872|0.626|120.012|4
358|"1RXSH93AvEfs2ck4nfTSRm"|"The Wiggles"|"Elephant - triple j Like A Version"|202293|"Elephant (triple j Like A Version)"|1|"2021-03-12"|1|0.513|0.643|9|-8.656|0|0.0298|0.122|0.0283|0.164|0.929|127.887|4
359|"53y02rkTgMKgaJihn2Y2jE"|"Alesso"|"When I'm Gone (with Katy Perry) [VIP Mix]"|171840|"When I'm Gone (with Katy Perry) [VIP Mix]"|1|"2022-02-18"|2|0.622|0.954|9|-2.829|0|0.0524|0.0165|0.000136|0.311|0.457|125.081|4
360|"0HBJYdY4dsF6vd7xqLLWxH"|"Simple Plan"|"Ruin My Life (feat. Deryck Whibley)"|199198|"Ruin My Life (feat. Deryck Whibley)"|1|"2022-02-18"|1|0.505|0.893|1|-3.314|1|0.1|0.00169|0|0.145|0.682|171.081|4
361|"2a3jnBGfPHxO78g7qW0iAa"|"Ben C"|"Breathe in"|357073|"Breathe in"|1|"2022-03-04"|1|0.599|0.73|7|-8.493|0|0.0459|0.0221|0.87|0.141|0.0373|122.984|4
362|"5mQjc9dynP50mkTfLbiuSW"|"RuPaul"|"Living My Life in London (Cast Version)"|183070|"Living My Life in London (Cast Version)"|1|"2022-03-02"|1|0.82|0.818|7|-5.258|0|0.137|0.022|0|0.17|0.779|128.087|4
363|"0AXik9eoKYsfRYzJdS2GXH"|"Elton John"|"Cold Heart - The Blessed Madonna Remix"|173175|"Cold Heart (The Blessed Madonna Remix)"|1|"2021-09-10"|3|0.616|0.892|10|-9.967|0|0.0371|0.0246|0.662|0.119|0.185|126.023|4
364|"0HqZX76SFLDz2aW8aiqi7G"|"Imagine Dragons"|"Bones"|165264|"Bones"|1|"2022-03-11"|1|0.773|0.742|5|-3.678|0|0.046|0.0206|0|0.0754|0.571|114.071|4
365|"1Qtuv8nXy9jdPIpCeDSL3D"|"Mila Jam"|"It's Raining Them"|228406|"It's Raining Them"|1|"2021-09-24"|1|0.606|0.828|1|-5.876|1|0.0395|0.00943|0|0.106|0.563|135.95|4
366|"0CokSRCu5hZgPxcZBaEzVE"|"Macklemore"|"Glorious (feat. Skylar Grey)"|220454|"GEMINI"|2|"2017-09-22"|16|0.731|0.794|0|-5.126|0|0.0522|0.0323|2.59e-05|0.112|0.356|139.994|4
367|"3CRDbSIZ4r5MsZ0YwxuEkn"|"Twenty One Pilots"|"Stressed Out"|202333|"Blurryface"|2|"2015-05-15"|14|0.734|0.637|4|-5.677|0|0.141|0.0462|2.29e-05|0.0602|0.648|169.977|4
368|"0pqnGHJpmpxLKifKRmU6WP"|"Imagine Dragons"|"Believer"|204346|"Evolve"|4|"2017-06-23"|12|0.776|0.78|10|-4.374|0|0.128|0.0622|0|0.081|0.666|124.949|4
369|"4hd4YTkABCn2zuTZeYEA6D"|"Sheppard"|"Geronimo"|218227|"Bombs Away"|1|"2014-07-11"|11|0.705|0.745|7|-7.455|1|0.0862|0.467|0.00425|0.122|0.526|142.014|4
370|"0ZShFfdyPtOTgLkUr8a4pa"|"Justice Crew"|"Best Night"|215786|"Live By The Words"|8|"2012"|12|0.667|0.723|3|-3.873|1|0.0571|0.00635|0|0.0636|0.538|128.023|4
371|"0ByMNEPAPpOR5H69DVrTNy"|"Rihanna"|"Don't Stop The Music"|267080|"Good Girl Gone Bad: Reloaded"|3|"2008-06-02"|15|0.835|0.669|6|-5.582|0|0.0643|0.0336|6.92e-05|0.0535|0.542|122.668|4
372|"0UmXSUCoE2I67n8ERd0Hdi"|"Justice Crew"|"Boom Boom"|187026|"Live By The Words"|6|"2012"|12|0.81|0.828|6|-4.14|1|0.117|0.153|1.23e-06|0.0852|0.87|125.921|4
373|"3E7dfMvvCLUddWissuqMwr"|"Miley Cyrus"|"Party In The U.S.A."|202066|"The Time Of Our Lives (International Version)"|2|"2009-01-01"|8|0.652|0.698|10|-4.667|0|0.042|0.00112|0.000115|0.0886|0.47|96.021|4
374|"3BJm2KbylyJuzZjRUFXLBJ"|"MKTO"|"Classic"|175426|"MKTO"|2|"2012"|11|0.72|0.79|1|-4.686|1|0.125|0.0383|0|0.156|0.755|102.068|4
375|"6F5c58TMEs1byxUstkzVeM"|"Katy Perry"|"Roar"|223546|"PRISM (Deluxe)"|1|"2013-10-18"|16|0.554|0.772|7|-4.821|0|0.0418|0.00487|6.6e-06|0.354|0.455|179.984|4
376|"7mitXLIMCflkhZiD34uEQI"|"LMFAO"|"Party Rock Anthem"|262146|"Sorry For Party Rocking"|3|"2011-01-01"|16|0.751|0.736|5|-4.168|0|0.156|0.0206|0|0.265|0.352|130.014|4
377|"2fTsFCKRFQ5M0igJgabnLA"|"Jessie J"|"Price Tag"|223053|"Who You Are (Platinum Edition)"|1|"2011-01-01"|16|0.636|0.831|5|-3.945|1|0.182|0.0294|3.85e-06|0.272|0.668|175.015|4
378|"2CEgGE6aESpnmtfiZwYlbV"|"Taio Cruz"|"Dynamite"|202613|"The Rokstarr Hits Collection"|1|"2010-01-01"|15|0.751|0.783|4|-3.724|1|0.0859|0.00379|0|0.036|0.816|119.975|4
379|"7jOuIhMrkiKj7bvYhRqaym"|"Flo Rida"|"Low (feat. T-Pain)"|230000|"Low (feat. T-Pain)"|1|"2008-03-01"|2|0.87|0.693|10|-4.571|0|0.0593|0.0624|0|0.153|0.37|128.029|4
380|"0WfKDYeUAoLA3vdvLKKWMW"|"Lady Gaga"|"Poker Face"|237200|"The Fame"|4|"2008-01-01"|14|0.851|0.806|4|-4.618|1|0.0786|0.12|1.33e-06|0.121|0.776|119.001|4
381|"34dAuFhftSbjLWksf8c73i"|"Lady Gaga"|"Bad Romance"|294466|"The Fame Monster"|1|"2009-01-01"|8|0.694|0.924|0|-3.764|1|0.0405|0.00309|3.89e-05|0.121|0.72|118.988|4
382|"717TY4sfgKQm4kFbYQIzgo"|"Britney Spears"|"Toxic"|198813|"Greatest Hits: My Prerogative"|2|"2004"|22|0.774|0.847|5|-3.925|0|0.121|0.0279|0.0183|0.241|0.923|143.011|4
383|"5i66xrvSh1MjjyDd6zcwgj"|"Rihanna"|"Umbrella"|275986|"Good Girl Gone Bad"|1|"2007-03-31"|16|0.581|0.827|1|-4.566|1|0.141|0.0101|0|0.0522|0.549|174.013|4
384|"235LXPXfi0SmOaS9TaCh3c"|"Katy Perry"|"Teenage Dream"|227741|"Teenage Dream"|1|"2010-08-24"|17|0.719|0.798|10|-4.582|1|0.0361|0.0162|2.34e-06|0.134|0.591|120.011|4
385|"0FRelX0g1nNDFt6nvtiakE"|"Taio Cruz"|"Hangover"|244506|"Hangover"|1|"2011-01-01"|1|0.604|0.888|0|-3.282|0|0.0454|0.00868|0|0.117|0.635|128.032|4
386|"6KOEK6SeCEZOQkLj5M1PxH"|"Katy Perry"|"California Gurls"|234653|"Teenage Dream"|3|"2010-01-01"|12|0.788|0.753|0|-3.71|1|0.0536|0.0038|0|0.18|0.403|125.005|4
387|"5xTtaWoae3wi06K5WfVUUH"|"Taylor Swift"|"Shake It Off"|219200|"1989"|6|"2014-10-27"|13|0.647|0.785|7|-5.414|1|0.165|0.0561|0|0.148|0.943|160.015|4
388|"3Vo4wInECJQuz9BIBMOu8i"|"Bruno Mars"|"Finesse - Remix; feat. Cardi B"|217288|"Finesse (Remix) [feat. Cardi B]"|1|"2017-12-20"|1|0.704|0.859|5|-4.877|0|0.0996|0.0185|0|0.0215|0.926|105.115|4
389|"273dCMFseLcVsoSWx59IoE"|"Taylor Swift"|"Bad Blood"|211933|"1989"|8|"2014-10-27"|13|0.65|0.802|7|-6.114|1|0.181|0.0871|6.54e-06|0.148|0.295|170.146|4
390|"106R7Z57WYzBAfrXImV30y"|"Taylor Swift"|"Wildest Dreams"|220440|"1989 (Deluxe Edition)"|9|"2014-10-27"|19|0.55|0.688|8|-7.416|1|0.0897|0.0692|0.00144|0.106|0.465|139.997|4
391|"2sC2P3BN0IXujNaaSyDmtP"|"Taylor Swift"|"Blank Space"|231826|"1989 (Deluxe Edition)"|2|"2014-10-27"|19|0.76|0.703|5|-5.412|1|0.054|0.103|0|0.0913|0.57|95.997|4
392|"7qiZfU4dY1lWllzX7mPBI3"|"Ed Sheeran"|"Shape of You"|233712|"÷ (Deluxe)"|4|"2017-03-03"|16|0.825|0.652|1|-3.183|0|0.0802|0.581|0|0.0931|0.931|95.977|4
393|"3cHyrEgdyYRjgJKSOiOtcS"|"Pitbull"|"Timber (feat. Ke$ha)"|204160|"Global Warming: Meltdown (Deluxe Version)"|13|"2012"|17|0.581|0.963|11|-4.087|1|0.0981|0.0295|0|0.139|0.788|129.992|4
394|"5jrdCoLpJSvHHorevXBATy"|"Katy Perry"|"Dark Horse"|215672|"PRISM (Deluxe)"|6|"2013-10-18"|16|0.645|0.585|6|-6.122|1|0.0513|0.00314|0|0.165|0.353|131.931|4
395|"1Mcvh7MbbjIoU6JYqSHq0l"|"Robin Thicke"|"Blurred Lines"|263826|"Blurred Lines"|1|"2013-01-01"|16|0.853|0.599|7|-4.756|1|0.0411|0.00334|7.93e-06|0.0759|0.843|119.993|4
396|"3avYqdwHKEq8beXbeWCKqJ"|"Katy Perry"|"Last Friday Night (T.G.I.F.)"|230733|"Teenage Dream"|2|"2010-01-01"|12|0.652|0.812|3|-3.797|0|0.0409|0.00125|3.01e-05|0.667|0.72|126.023|4
397|"2Foc5Q5nqNiosCNqttzHof"|"Daft Punk"|"Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit"|248413|"Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit]"|1|"2013-04-19"|1|0.794|0.811|6|-8.966|0|0.038|0.0426|1.07e-06|0.101|0.862|116.047|4
398|"2Z8WuEywRWYTKe1NybPQEW"|"Twenty One Pilots"|"Ride"|214506|"Blurryface"|3|"2015-05-15"|14|0.645|0.713|6|-5.355|1|0.0393|0.00835|0|0.113|0.566|74.989|4
399|"6i0V12jOa3mr6uu4WYhUBr"|"Twenty One Pilots"|"Heathens"|195920|"Heathens"|1|"2016-06-16"|1|0.732|0.396|4|-9.348|0|0.0286|0.0841|3.58e-05|0.105|0.548|90.024|4
400|"3TGRqZ0a2l1LRblBkJoaDx"|"Carly Rae Jepsen"|"Call Me Maybe"|193400|"Kiss (Deluxe)"|3|"2012-01-01"|15|0.783|0.58|7|-6.548|1|0.0408|0.0114|2.28e-06|0.108|0.66|120.021|4
401|"0JssjDh3UWEgjUslVZgHJG"|"Maroon 5"|"Sugar"|235493|"V (Deluxe)"|5|"2014-09-02"|15|0.748|0.788|1|-7.055|1|0.0334|0.0591|0|0.0863|0.884|120.076|4
402|"0obBFrPYkSoBJbvHfUIhkv"|"LMFAO"|"Sexy And I Know It"|199480|"Sorry For Party Rocking (Deluxe Version)"|4|"2011-01-01"|14|0.707|0.861|7|-4.225|1|0.316|0.1|0|0.191|0.795|130.021|4
403|"0mywfaXMXZB4Vh9yruHI9Z"|"Jessie J"|"Bang Bang"|199386|"Sweet Talker"|4|"2014-10-14"|12|0.706|0.786|0|-3.417|0|0.091|0.26|0|0.38|0.751|150.028|4
404|"77TT8Xvx637TpzV8kKGkUw"|"David Guetta"|"Titanium (feat. Sia)"|245040|"Nothing but the Beat"|13|"2011-08-31"|13|0.604|0.788|0|-3.673|0|0.103|0.0678|0.153|0.127|0.301|126.06|4
405|"2ONIJ40u0Attbm3miIIpNO"|"Sia"|"Cheap Thrills (feat. Sean Paul)"|224493|"This Is Acting (Deluxe Version)"|13|"2016-10-21"|19|0.592|0.788|6|-4.924|0|0.201|0.0599|2.54e-06|0.125|0.755|89.949|4
406|"7xHWNBFm6ObGEQPaUxHuKO"|"Sia"|"The Greatest (feat. Kendrick Lamar)"|210226|"This Is Acting (Deluxe Version)"|14|"2016-10-21"|19|0.668|0.725|1|-6.127|1|0.266|0.0102|0.000479|0.0561|0.729|191.944|4
407|"2s1sdSqGcKxpPr5lCl7jAV"|"Sia"|"Chandelier"|216120|"1000 Forms Of Fear (Deluxe Version)"|1|"2015-05-04"|20|0.399|0.787|1|-2.88|1|0.0499|0.0197|6.07e-05|0.0685|0.572|117.089|5
408|"6RUKPb4LETWmmr3iAEQktW"|"The Chainsmokers"|"Something Just Like This"|247160|"Memories...Do Not Open"|5|"2017-04-07"|12|0.617|0.635|11|-6.769|0|0.0317|0.0498|1.44e-05|0.164|0.446|103.019|4
409|"3cU2wBxuV6nFiuf6PJZNlC"|"Meghan Trainor"|"Dear Future Husband"|184226|"Title (Deluxe)"|3|"2015-01-09"|15|0.655|0.782|1|-4.789|1|0.185|0.375|0|0.317|0.832|79.427|4
410|"5jE48hhRu8E6zBDPRSkEq7"|"Meghan Trainor"|"All About That Bass"|187920|"Title (Deluxe)"|2|"2015-01-09"|15|0.807|0.887|9|-3.726|1|0.0503|0.0573|2.87e-06|0.124|0.961|134.052|4
411|"5cF0dROlMOK5uNZtivgu50"|"Charlie Puth"|"Attention"|208786|"Voicenotes"|2|"2018-05-11"|13|0.775|0.613|3|-4.586|0|0.0542|0.109|2.33e-05|0.134|0.797|100.066|4
412|"1zB4vmk8tFRmM9UULNzbLB"|"Imagine Dragons"|"Thunder"|187146|"Evolve"|10|"2017-06-23"|12|0.605|0.822|0|-4.833|1|0.0438|0.00671|0.134|0.147|0.288|167.997|4
413|"6Qn5zhYkTa37e91HC1D7lb"|"Imagine Dragons"|"Whatever It Takes"|201240|"Evolve"|3|"2017-06-23"|12|0.672|0.655|10|-5.021|0|0.0311|0.0362|0|0.117|0.556|134.945|4
414|"4G8gkOterJn0Ywt6uhqbhp"|"Imagine Dragons"|"Radioactive"|186813|"Night Visions"|1|"2012-09-04"|12|0.448|0.784|9|-3.686|1|0.0627|0.106|0.000108|0.668|0.236|136.245|4
415|"21YnmkSDhUkmkkni22Svc4"|"Shawn Mendes"|"In My Blood"|211360|"Shawn Mendes"|1|"2018-05-25"|14|0.622|0.709|5|-7.32|1|0.0669|0.0582|0|0.126|0.488|140.018|4
416|"7JJmb5XwzOO8jgpou264Ml"|"Shawn Mendes"|"There's Nothing Holdin' Me Back"|199440|"Illuminate (Deluxe)"|1|"2017-04-20"|16|0.866|0.813|11|-4.063|0|0.0554|0.38|0|0.0779|0.969|121.998|4
417|"0AS63m1wHv9n4VVRizK6Hc"|"Shawn Mendes"|"Mercy"|208733|"Illuminate (Deluxe)"|3|"2017-04-20"|16|0.555|0.662|11|-4.952|0|0.0827|0.125|0|0.111|0.356|148.128|4
418|"1pKeFVVUOPjFsOABub0OaV"|"Ariana Grande"|"Side To Side"|226160|"Dangerous Woman"|5|"2016-05-20"|15|0.65|0.736|6|-5.84|0|0.229|0.0528|0|0.235|0.613|159.173|4
419|"0azC730Exh71aQlOt9Zj3y"|"Calvin Harris"|"This Is What You Came For (feat. Rihanna)"|222160|"This Is What You Came For (feat. Rihanna)"|1|"2016-04-29"|1|0.631|0.927|9|-2.787|0|0.0332|0.199|0.119|0.148|0.465|123.962|4
420|"2iUXsYOEPhVqEBwsqP70rE"|"5 Seconds of Summer"|"Youngblood"|203417|"Youngblood (Deluxe)"|1|"2018-06-15"|16|0.596|0.854|7|-5.114|0|0.463|0.0169|0|0.124|0.152|120.274|4
421|"7dbka99KTWke5o9hRp0JoB"|"Post Malone"|"Sunflower - Spider-Man: Into the Spider-Verse"|158040|"Spider-Man: Into the Spider-Verse (Deluxe Edition / Soundtrack From & Inspired By The Motion Picture)"|2|"2019-02-22"|15|0.761|0.479|2|-5.574|1|0.0466|0.552|0|0.0704|0.912|89.913|4
422|"0TK2YIli7K1leLovkQiNik"|"Shawn Mendes"|"Señorita"|190960|"Señorita"|1|"2019-06-21"|1|0.759|0.54|9|-6.039|0|0.0287|0.037|0|0.0945|0.75|116.947|4
423|"285HeuLxsngjFn4GGegGNm"|"David Guetta"|"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"|192560|"Listen"|10|"2014-11-21"|18|0.596|0.73|9|-4.091|1|0.151|0.24|0|0.325|0.525|85.979|4
424|"5J4ZkQpzMUFojo1CtAZYpn"|"Ariana Grande"|"Love Me Harder"|236133|"My Everything (Deluxe)"|9|"2014-08-25"|15|0.472|0.714|1|-4.389|0|0.0334|0.00937|0|0.0764|0.24|98.992|4
425|"7xoUc6faLbCqZO6fQEYprd"|"Ariana Grande"|"One Last Time"|197266|"My Everything (Deluxe)"|3|"2014-08-25"|15|0.628|0.593|8|-5.036|1|0.0323|0.093|1.65e-06|0.096|0.104|125.026|4
426|"7vS3Y0IKjde7Xg85LWIEdP"|"Ariana Grande"|"Problem"|193920|"My Everything (Deluxe)"|2|"2014-08-25"|15|0.66|0.805|1|-5.352|0|0.153|0.0192|8.83e-06|0.159|0.625|103.008|4
427|"1ulXmqjktxSdrdT1bzc69H"|"Katy Perry"|"Hot N Cold"|220226|"One Of The Boys"|7|"2008"|20|0.706|0.841|7|-3.956|1|0.0418|7.95e-05|0|0.0688|0.861|132.032|4
428|"3zHq9ouUJQFQRf3cm1rRLu"|"Ellie Goulding"|"Love Me Like You Do - From ""Fifty Shades Of Grey"""|252534|"Delirium (Deluxe)"|9|"2015-11-06"|22|0.262|0.606|8|-6.646|1|0.0484|0.247|0|0.125|0.275|189.857|4
429|"6rmXhRIemCTPyMYZRDN7Qg"|"Little Mix"|"Black Magic"|211786|"Get Weird (Expanded Edition)"|1|"2015-11-06"|18|0.776|0.875|4|-5.535|1|0.0575|0.0343|0|0.314|0.849|111.988|4
430|"1NpW5kyvO4XrNJ3rnfcNy3"|"Flo Rida"|"Wild Ones (feat. Sia)"|232946|"Wild Ones"|2|"2012-06-22"|10|0.608|0.86|5|-5.324|0|0.0554|0.0991|0|0.262|0.437|127.075|4
431|"3tyPOhuVnt5zd5kGfxbCyL"|"Rihanna"|"Where Have You Been"|242680|"Talk That Talk"|2|"2011-11-19"|11|0.719|0.847|0|-6.34|0|0.0916|0.00201|0.0204|0.223|0.444|127.963|4
432|"5kcE7pp02ezLZaUbbMv3Iq"|"Nicki Minaj"|"Pound The Alarm"|205640|"Pink Friday ... Roman Reloaded (Deluxe)"|11|"2012-01-01"|21|0.728|0.858|9|-3.686|1|0.0609|0.0403|4.09e-06|0.0241|0.591|125.055|4
433|"6O20JhBJPePEkBdrB5sqRx"|"Rihanna"|"Diamonds"|225146|"Unapologetic (Deluxe)"|2|"2012-12-11"|17|0.564|0.71|11|-4.92|0|0.0461|0.00125|0|0.109|0.393|91.972|4
434|"2fQxE0jVrjNMT9oJAXtSJR"|"Jessie J"|"Domino"|231840|"Who You Are (Platinum Edition)"|14|"2011-01-01"|16|0.758|0.557|7|-4.568|1|0.034|0.0117|0|0.0418|0.781|126.986|4
435|"0J7385nYIZSg34lfJnFjT9"|"Guy Sebastian"|"Battle Scars (feat. Lupe Fiasco)"|250080|"Armageddon"|3|"2012-10-15"|12|0.61|0.863|5|-2.632|0|0.206|0.186|0|0.097|0.508|83.993|4
436|"3oiMJQAWVaxSubJ7b2VUtX"|"Iggy Azalea"|"Fancy"|199938|"The New Classic (Deluxe Version)"|5|"2014-01-01"|15|0.912|0.716|10|-4.141|0|0.0697|0.0904|0|0.0491|0.377|94.981|4
437|"0j3ce1xHAfekqNarvvRVHM"|"Iggy Azalea"|"Black Widow"|209423|"The New Classic (Deluxe Version)"|10|"2014-01-01"|15|0.743|0.72|11|-3.753|1|0.124|0.192|0.000386|0.109|0.519|163.99|4
438|"4QRZirU4s1f30iDHzuKncj"|"Avicii"|"Wake Me Up"|249693|"Wake Me Up"|1|"2013-07-30"|1|0.516|0.806|2|-5.133|1|0.0538|0.00389|0.000674|0.115|0.577|124.118|4
439|"2P4OICZRVAQcYAV2JReRfj"|"Avicii"|"Waiting For Love"|230613|"Stories"|1|"2015-10-02"|14|0.579|0.736|6|-3.863|0|0.0527|0.31|0|0.198|0.613|127.999|4
440|"5UqCQaDshqbIk3pkhy4Pjg"|"Avicii"|"Levels - Radio Edit"|199906|"Levels"|1|"2011-10-28"|4|0.584|0.889|1|-5.941|0|0.0343|0.0462|0.828|0.309|0.464|126.04|4
441|"2x0RZdkZcD8QRI53XT4GI5"|"Avicii"|"SOS (feat. Aloe Blacc)"|157202|"TIM"|3|"2019-06-06"|12|0.802|0.645|5|-6.181|0|0.0715|0.272|0|0.119|0.376|100.001|4
442|"76FZM38RC8XaAjJ77CVTNe"|"Ariana Grande"|"Into You"|244453|"Dangerous Woman"|4|"2016-04-01"|15|0.623|0.734|9|-5.95|1|0.107|0.0162|1.9e-06|0.145|0.372|107.853|4
443|"5YdPlbnZLbnCjTFyfap1zN"|"Justice Crew"|"Everybody"|232306|"Live By The Words"|10|"2012"|12|0.698|0.89|6|-4.196|0|0.0377|0.0399|1.15e-05|0.3|0.8|127.978|4
444|"71CgN6BVkaXFNB5xPnvY9o"|"Justice Crew"|"Que Sera"|212800|"Live By The Words"|2|"2012"|12|0.582|0.796|8|-4.017|1|0.0563|0.0253|0|0.211|0.547|100.02|4
445|"6jizk5lOUnfpaZXYMdfeC6"|"Jason Derulo"|"Trumpets"|217306|"Tattoos"|5|"2013-09-10"|11|0.627|0.703|0|-4.884|1|0.236|0.563|0|0.0962|0.64|81.897|4
446|"0Q91cgw4SYxKrXvTh6FRxc"|"Timomatic"|"Set It Off"|198733|"Timomatic"|6|"2012-08-24"|13|0.691|0.889|0|-2.25|1|0.0558|0.0012|0|0.166|0.868|123.972|4
447|"0S5otf3yhH2NIozxJPJTeV"|"Redfoo"|"Let's Get Ridiculous"|215573|"Let's Get Ridiculous"|1|"2013-01-01"|1|0.654|0.938|5|-0.451|0|0.0721|0.149|0|0.0747|0.666|127.994|4
448|"0qOnSQQF0yzuPWsXrQ9paz"|"Gym Class Heroes"|"Stereo Hearts (feat. Adam Levine)"|210960|"The Papercut Chronicles II"|4|"2011-11-11"|11|0.646|0.795|9|-3.293|1|0.0976|0.0319|0|0.267|0.796|89.99|4
449|"7pYfyrMNPn3wtoCyqcTVoI"|"Maroon 5"|"Moves Like Jagger - Studio Recording From ""The Voice"" Performance"|201493|"Hands All Over (Revised International Standard version)"|13|"2010"|14|0.722|0.761|11|-4.459|0|0.0475|0.0117|0|0.315|0.624|128.044|4
450|"2mwHXPl83bgvjdbYo7pvGe"|"Timomatic"|"Parachute"|220173|"Parachute"|1|"2013-06-05"|1|0.713|0.848|0|-5.25|0|0.0535|0.027|0|0.307|0.732|128.009|4
451|"3DamFFqW32WihKkTVlwTYQ"|"Owl City"|"Fireflies"|228346|"Ocean Eyes"|9|"2009-01-01"|12|0.512|0.662|3|-6.797|1|0.0439|0.0275|0|0.118|0.472|180.114|4
452|"6cpk00i5TxCqSeqNi2HuIe"|"Maroon 5"|"One More Night"|219546|"Overexposed Track By Track"|2|"2012-01-01"|33|0.716|0.821|5|-3.435|0|0.0314|0.0558|0|0.0844|0.618|92.997|4
453|"4gbVRS8gloEluzf0GzDOFc"|"Maroon 5"|"Maps"|189960|"V"|1|"2014-09-02"|12|0.742|0.713|1|-5.522|0|0.0303|0.0205|0|0.059|0.879|120.032|4
454|"2K87XMYnUMqLcX3zvtAF4G"|"One Direction"|"Drag Me Down"|192120|"Made In The A.M. (Deluxe Edition)"|2|"2015-11-13"|17|0.73|0.703|0|-5.672|0|0.0369|0.109|0|0.0657|0.595|138.113|4
