"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
587|"7soJgKhQTO8hLP2JPRkL5O"|"Charlie Puth"|"One Call Away"|194453|"Nine Track Mind"|1|"2016-01-29"|12|0.667|0.613|1|-5.353|1|0.0344|0.403|0|0.115|0.47|91.024|4
588|"2wrJq5XKLnmhRXHIAf9xBa"|"Dan + Shay"|"10,000 Hours (with Justin Bieber)"|167693|"10,000 Hours (with Justin Bieber)"|1|"2019-10-04"|1|0.654|0.63|10|-4.644|1|0.0259|0.153|0|0.111|0.43|89.991|4
589|"0ofHAoxe9vBkTCp2UQIavz"|"Fleetwood Mac"|"Dreams - 2004 Remaster"|257800|"Rumours (Super Deluxe)"|2|"1977-02-04"|58|0.828|0.492|0|-9.744|1|0.0276|0.0644|0.00428|0.128|0.789|120.151|4
590|"2M4MsNop9n0G9HLskcv0k8"|"Jubël"|"So Sick"|177634|"So Sick"|1|"2022-04-01"|1|0.575|0.75|3|-6.636|1|0.0589|0.294|0|0.138|0.298|99.86|4
591|"7qiZfU4dY1lWllzX7mPBI3"|"Ed Sheeran"|"Shape of You"|233712|"÷ (Deluxe)"|4|"2017-03-03"|16|0.825|0.652|1|-3.183|0|0.0802|0.581|0|0.0931|0.931|95.977|4
592|"5zqObw7wjBgL9TDiAymxPn"|"Anne-Marie"|"Our Song"|163733|"Our Song"|1|"2021-05-21"|1|0.595|0.759|11|-4.245|0|0.0423|0.141|0|0.172|0.515|80.953|4
593|"1KixkQVDUHggZMU9dUobgm"|"Ava Max"|"My Head & My Heart"|174760|"Heaven & Hell"|1|"2020-09-18"|16|0.614|0.934|9|-3.709|0|0.07|0.0697|0|0.121|0.436|116.001|4
594|"5VDmaEUjH0SGBDDjYgoxHW"|"Maude Latour"|"Lola"|161749|"Lola"|1|"2022-04-08"|1|0.589|0.631|3|-7.566|1|0.0389|0.0988|0.00317|0.17|0.773|158.988|4
595|"0siYMEsGrzzzlWLXK5zJfS"|"Joel Corry"|"BED"|178087|"BED"|1|"2021-02-26"|1|0.671|0.782|6|-4.593|1|0.0341|0.0142|0.00221|0.333|0.618|123.989|4
596|"2hrUO4drrO63i7FYbCLBl2"|"Clean Bandit"|"Rockabye (feat. Sean Paul & Anne-Marie)"|251173|"What Is Love? (Deluxe Edition)"|4|"2018-11-30"|16|0.717|0.73|9|-4.729|0|0.0568|0.383|0|0.398|0.792|102.002|4
597|"0MHXrqn909p0LRTPsNsGEi"|"Curtis Mayfield"|"Move on Up"|165789|"Move on Up"|1|"1970"|1|0.538|0.969|11|-5.626|0|0.0906|0.417|0.00154|0.119|0.928|138.652|4
598|"1vxw6aYJls2oq3gW0DujAo"|"Gnarls Barkley"|"Crazy"|177466|"St. Elsewhere"|2|"2006-04-24"|14|0.855|0.587|8|-4.589|1|0.0336|0.0505|0.00714|0.105|0.64|111.97|4
599|"3PfIrDoz19wz7qK7tYeu62"|"Dua Lipa"|"Don't Start Now"|183290|"Future Nostalgia"|2|"2020-03-27"|11|0.793|0.793|11|-4.521|0|0.083|0.0123|0|0.0951|0.679|123.95|4
600|"3SdTKo2uVsxFblQjpScoHy"|"Ben E. King"|"Stand by Me"|180055|"Don't Play That Song (Mono)"|7|"1962-08-20"|12|0.65|0.306|9|-9.443|1|0.0393|0.57|7.07e-06|0.0707|0.605|118.068|4
601|"18RdChpgvaAO7GXDjLks2B"|"Ella Henderson"|"Friends"|178298|"Glorious"|4|"2019-11-08"|4|0.747|0.537|10|-5.76|1|0.0413|0.198|1.26e-05|0.18|0.453|97.056|4
602|"1PEqh7awkpuepLBSq8ZwqD"|"Donna Lewis"|"I Love You Always Forever"|239960|"Now in a Minute"|3|"1996-04-16"|11|0.744|0.453|5|-11.977|1|0.0348|0.627|0.421|0.0898|0.122|103.773|4
603|"0I4658wYMK45Ffx1IlKRjG"|"Kylie Minogue"|"Magic"|250680|"DISCO (Deluxe)"|1|"2020-11-06"|16|0.732|0.782|0|-4.844|1|0.03|0.0268|9.94e-06|0.106|0.655|106.048|4
604|"2xGjteMU3E1tkEPVFBO08U"|"Keala Settle"|"This Is Me"|234706|"This Is Me"|1|"2017-10-27"|1|0.284|0.704|2|-7.276|1|0.186|0.00583|0.000115|0.0424|0.1|191.702|4
605|"3zBhihYUHBmGd2bcQIobrF"|"Otis Redding"|"(Sittin' On) the Dock of the Bay"|163755|"The Dock of the Bay (Mono)"|1|"1968"|11|0.769|0.367|2|-11.226|1|0.0312|0.684|1.62e-05|0.081|0.535|103.621|4
606|"6fi81GjzupRCDk7RYHt7bh"|"Uncle Kracker"|"Follow Me"|215133|"Double Wide"|4|"2000-06-13"|11|0.881|0.58|5|-5.39|1|0.032|0.406|0|0.113|0.964|105.01|4
607|"4ofwffwvvnbSkrMSCKQDaC"|"George Ezra"|"Shotgun"|201287|"Staying at Tamara's"|4|"2018-03-23"|11|0.673|0.735|5|-4.733|1|0.0457|0.286|0|0.242|0.754|115.744|4
608|"5ncAUjwu5nPd2xMoHPNvPZ"|"McFly"|"Happiness"|194266|"Young Dumb Thrills"|1|"2020-11-13"|12|0.597|0.8|5|-7.132|1|0.0299|0.000953|0|0.213|0.904|104.974|4
609|"1rqqCSm0Qe4I9rUvWncaom"|"Panic! At The Disco"|"High Hopes"|190946|"Pray for the Wicked"|4|"2018-06-22"|11|0.579|0.904|5|-2.729|1|0.0618|0.193|0|0.064|0.681|82.014|4
610|"27cXevtj5VflsCUAZwr9eI"|"Madonna"|"Music"|225813|"Celebration (double disc version)"|2|"2009-09-18"|37|0.738|0.852|7|-6.13|1|0.0766|0.00153|0.0895|0.178|0.834|119.735|4
611|"4K9yoBHLnOLcTe7AWewiLM"|"L Devine"|"Like You Like That"|202497|"Growing Pains"|4|"2017-11-17"|5|0.745|0.668|2|-6.264|0|0.048|0.132|0.00124|0.0939|0.568|115.962|4
612|"4mjLAbsWBCuqSOqMvaPkXd"|"All Saints"|"Pure Shores"|268746|"Pure Shores"|1|"2000"|3|0.631|0.664|6|-9.197|1|0.0242|0.0498|0.00042|0.0696|0.407|100.618|4
613|"3JvrhDOgAt6p7K8mDyZwRd"|"Vance Joy"|"Riptide"|204280|"Dream Your Life Away (Special Edition)"|4|"2014-09-09"|15|0.484|0.731|1|-6.694|1|0.0379|0.431|0|0.151|0.51|101.654|4
614|"2BgEsaKNfHUdlh97KmvFyo"|"Anne-Marie"|"2002"|186986|"Speak Your Mind (Deluxe)"|10|"2018-04-27"|18|0.697|0.683|1|-2.881|0|0.117|0.0372|0|0.137|0.603|96.133|4
615|"2tn9zXqIZJbgL1swqwOktz"|"Fatboy Slim"|"Praise You - Radio Edit"|227973|"Why Try Harder - The Greatest Hits"|2|"2006-06-18"|22|0.622|0.884|1|-6.715|1|0.0467|0.0403|0.371|0.282|0.561|109.722|4
616|"7dxiorC4Um7Ph0fAPsVn76"|"Kylie Minogue"|"Can't Get You out of My Head"|230640|"Step Back in Time: The Definitive Collection"|1|"2019-06-28"|42|0.766|0.563|9|-7.516|0|0.0339|0.0263|0.683|0.115|0.964|126.007|4
617|"36orMWv2PgvnzXsd5CJ0yL"|"Sam Feldt"|"Post Malone (feat. RANI)"|174444|"Post Malone (feat. RANI) [Joe Stone Remix]"|2|"2019-08-16"|2|0.59|0.642|7|-3.87|1|0.122|0.0771|0|0.105|0.651|107.356|4
618|"60nZcImufyMA1MKQY3dcCH"|"Pharrell Williams"|"Happy - From ""Despicable Me 2"""|232720|"G I R L"|5|"2014-03-03"|11|0.647|0.822|5|-4.662|0|0.183|0.219|0|0.0908|0.962|160.019|4
619|"7oGZAicScQt96OAW4AruYy"|"Jason Derulo"|"Want to Want Me"|207719|"Everything Is 4"|1|"2015-05-29"|11|0.775|0.68|0|-5.508|0|0.0629|0.00906|0|0.109|0.656|114.025|4
620|"6cx06DFPPHchuUAcTxznu9"|"Joel Corry"|"Head & Heart (feat. MNEK)"|166028|"Head & Heart (feat. MNEK)"|1|"2020-07-03"|1|0.734|0.874|8|-3.158|1|0.0662|0.168|1.14e-05|0.0489|0.905|122.953|4
621|"7EVSRJ9eH21ri2lIHkKkoP"|"Simply Red"|"Something Got Me Started - 2008 Remaster"|240706|"Stars (Expanded Version)"|1|"1991"|19|0.698|0.91|2|-6.563|1|0.0459|0.019|7.73e-05|0.11|0.715|112.112|4
622|"1D4XFKolp63mNqqMXJJL1V"|"Birdy"|"Wings"|252106|"Fire Within"|2|"2013-09-16"|13|0.474|0.707|7|-4.534|1|0.0253|0.0831|0|0.162|0.224|83.235|4
623|"2NwXOuYLEbyhlQzDtoANul"|"Lene Marlin"|"Sitting Down Here"|234373|"Playing My Game"|1|"1999-05-31"|10|0.764|0.709|2|-6.766|1|0.0348|0.163|0|0.334|0.786|124.043|4
624|"0E6LsKGri2bpBhVmHDW0kK"|"Kylie Minogue"|"Kids (with Robbie Williams)"|260133|"Step Back in Time: The Definitive Collection"|21|"2019-06-28"|42|0.662|0.885|2|-4.406|1|0.175|0.00792|1.3e-06|0.578|0.389|92.415|4
625|"2WfaOiMkCvy7F5fcp2zZ8L"|"a-ha"|"Take on Me"|225280|"Hunting High and Low"|1|"1985-06-01"|10|0.573|0.902|6|-7.638|0|0.054|0.018|0.00125|0.0928|0.876|84.412|4
626|"1qEHgdFqUxFebMPk8s2HLY"|"Scissor Sisters"|"I Don't Feel Like Dancin' - Radio Edit"|248640|"I Don't Feel Like Dancin'"|1|"2006-01-01"|1|0.711|0.924|7|-3.398|1|0.0282|0.0156|0|0.114|0.912|108.033|4
627|"6VPOVkex1tTqsMlMyH8Ebf"|"Rick Astley"|"Never Gonna Give You Up"|214720|"The Best of Me"|2|"2019-12-29"|31|0.73|0.988|8|-5.43|1|0.043|0.117|3.6e-05|0.103|0.909|113.322|4
628|"3NfxSdJnVdon1axzloJgba"|"Aretha Franklin"|"I Say a Little Prayer"|216773|"Aretha Now"|2|"1968-06-14"|10|0.592|0.355|9|-14.051|1|0.0352|0.478|0|0.0585|0.499|133.032|4
629|"0mUyMawtxj1CJ76kn9gIZK"|"Daniel Powter"|"Bad Day"|233640|"Daniel Powter"|3|"2005-02-22"|10|0.599|0.785|3|-4.013|1|0.0309|0.448|0.00336|0.151|0.52|140.046|4
630|"4r1CoAATVuxag55Ct3Y1aX"|"Jess Glynne"|"I'll Be There"|194386|"Always in Between (Deluxe)"|3|"2018-10-12"|17|0.627|0.858|7|-3.116|1|0.0394|0.0288|0|0.199|0.399|100.074|4
631|"39lSeqnyjZJejRuaREfyLL"|"Duran Duran"|"Hungry Like the Wolf - 2009 Remaster"|220626|"Rio (Collector's Edition)"|4|"1982-05-10"|29|0.691|0.812|0|-7.772|1|0.0558|0.0433|1.16e-06|0.299|0.685|127.568|4
632|"2cKIcepRj6NOc1bKGjHuSl"|"Prince"|"1999 - Edit"|218866|"4Ever"|1|"2016-11-22"|40|0.882|0.562|5|-10.971|1|0.0515|0.265|1.68e-05|0.745|0.715|119.165|4
633|"1kYwPA6nQk0qGUeGi6Ccsi"|"Eliza Doolittle"|"Skinny Genes"|185186|"Eliza Doolittle"|4|"2010"|13|0.776|0.836|6|-6.984|0|0.0541|0.608|0.00075|0.22|0.962|133.521|4
634|"5IKLwqBQG6KU6MP2zP80Nu"|"Sister Sledge"|"We Are Family - 1995 Remaster"|216733|"We Are Family (1995 Remaster)"|5|"1979-02-15"|12|0.784|0.893|7|-5.153|0|0.0923|0.3|1.57e-05|0.272|0.819|118.738|4
635|"53Za5vyGc1x7GxgJVRjRKc"|"Rufus"|"Ain't Nobody"|285253|"Stompin' At The Savoy"|15|"1983"|17|0.825|0.811|10|-9.226|0|0.0524|0.258|0.000276|0.132|0.789|104.28|4
636|"72gv4zhNvRVdQA0eOenCal"|"Clean Bandit"|"Symphony (feat. Zara Larsson)"|212733|"What Is Love? (Deluxe Edition)"|1|"2018-11-30"|16|0.715|0.605|0|-5.128|0|0.0428|0.239|1.41e-05|0.189|0.454|122.956|4
637|"3MFa9idQuY4iJLWsZl3tIQ"|"Candi Staton"|"Young Hearts Run Free"|248360|"Young Hearts Run Free (US Internet Release)"|5|"1976"|8|0.653|0.652|7|-9.304|0|0.0427|0.13|1.58e-05|0.202|0.846|115.388|4
638|"6SUocL0caib4mLHe8ZrZzi"|"Rudimental"|"Sun Comes Up (feat. James Arthur)"|232627|"Sun Comes Up (feat. James Arthur)"|1|"2017-06-30"|1|0.619|0.858|10|-5.28|1|0.0929|0.00791|0|0.173|0.23|106.017|4
639|"6mQLN3zRtAp6ovjusyYKrV"|"James Arthur"|"Rewrite The Stars (with James Arthur & Anne-Marie)"|218293|"Rewrite The Stars (with James Arthur & Anne-Marie)"|1|"2018-10-25"|1|0.67|0.743|10|-4.993|1|0.0393|0.237|0|0.465|0.571|125.944|4
640|"6b8Be6ljOzmkOmFslEb23P"|"Bruno Mars"|"24K Magic"|225983|"24K Magic"|1|"2016-11-17"|9|0.818|0.803|1|-4.282|1|0.0797|0.034|0|0.153|0.632|106.97|4
641|"2goLsvvODILDzeeiT4dAoR"|"Cher"|"Believe"|239026|"Believe"|1|"1998"|10|0.652|0.917|6|-6.72|1|0.0548|0.0082|0|0.0509|0.459|132.975|4
642|"6ua8mbyHXTHpAmGyGpFAS2"|"Kylie Minogue"|"Love at First Sight"|238266|"Fever"|2|"2001-10-01"|19|0.603|0.774|3|-6.066|0|0.0428|0.0288|0.051|0.0533|0.48|124.994|4
643|"59qrUpoplZxbIZxk6X0Bm3"|"Jason Derulo"|"Take You Dancing"|190306|"Take You Dancing"|1|"2020-07-22"|1|0.789|0.711|2|-4.248|1|0.041|0.0332|0|0.0876|0.753|112.985|4
644|"4d6eqRtpDX7tydHJGDZUBQ"|"Fine Young Cannibals"|"She Drives Me Crazy"|215773|"The Raw & The Cooked"|1|"1988-01-01"|10|0.799|0.687|2|-5.682|1|0.0431|0.193|0.000188|0.0307|0.965|108.804|4
645|"4KbXLyluZKq3sTHL8XKsRL"|"Jess Glynne"|"All I Am"|219520|"Always in Between (Deluxe)"|5|"2018-10-12"|17|0.743|0.642|0|-5.402|1|0.0344|0.0473|1.86e-06|0.176|0.523|122.042|4
646|"0pBqW7bLA3soohExT1bU8g"|"Aztec Camera"|"Somewhere in My Heart"|242706|"Love"|5|"1987-11-01"|9|0.652|0.713|0|-9.89|1|0.0278|0.107|0|0.124|0.575|133.847|4
647|"2W2ieVidLIx9TDvxu0ZT6F"|"Tina Turner"|"The Best - Edit"|253592|"Simply the Best"|1|"1991-01-01"|18|0.68|0.701|0|-10.46|1|0.0275|0.0341|0.00479|0.114|0.824|103.789|4
648|"79LdvxXi5JYUjhnO7v9Fi3"|"Roxette"|"The Look"|237320|"Look Sharp!"|1|"1988-10-19"|13|0.634|0.838|2|-5.363|1|0.0413|0.0531|8.34e-06|0.0522|0.541|95.011|4
649|"5MsZuMAlhpfoQe9NIx5NcF"|"Kylie Minogue"|"Dancing"|177640|"Golden"|1|"2018-04-06"|17|0.487|0.656|6|-6.627|1|0.0387|0.00868|0.000118|0.464|0.551|109.812|4
650|"46xkXPGjR9Ig9BcaTUNus3"|"Rita Ora"|"Your Song"|180160|"Phoenix (Deluxe Edition)"|5|"2018-11-23"|16|0.853|0.571|1|-5.845|1|0.0543|0.133|0|0.0564|0.958|117.991|4
651|"3eS1VMcEmq2IUgpaeDysCb"|"Jess Glynne"|"One Touch"|197875|"Always in Between (Deluxe)"|17|"2018-10-12"|17|0.686|0.693|0|-6.245|0|0.131|0.329|0|0.136|0.699|124.206|4
652|"1vpFjf7k2b6TOfeuVrp4vG"|"The Corrs"|"So Young"|232293|"Talk on Corners"|6|"1998-10-17"|14|0.637|0.74|7|-6.536|1|0.0288|0.29|1.89e-05|0.377|0.85|104.975|4
653|"1tAutlhI9FwnKn7fVgmd5P"|"David Guetta"|"Without You (feat. Usher)"|208133|"Nothing but the Beat 2.0"|4|"2011-08-24"|23|0.608|0.614|2|-3.727|1|0.0285|0.227|3.82e-06|0.157|0.402|127.885|4
654|"7gd01LMH2gBcoDngSt8sq9"|"Chris Brown"|"Next To You (feat. Justin Bieber)"|265813|"F.A.M.E. (Expanded Edition)"|8|"2011-03-22"|18|0.67|0.676|8|-4.725|1|0.037|0.0201|0|0.11|0.349|114.974|4
655|"7oGZAicScQt96OAW4AruYy"|"Jason Derulo"|"Want to Want Me"|207719|"Everything Is 4"|1|"2015-05-29"|11|0.775|0.68|0|-5.508|0|0.0629|0.00906|0|0.109|0.656|114.025|4
656|"3NxAG2ni1lLa8RKL6a0INc"|"Drake"|"Childs Play"|241400|"Views"|14|"2016-05-06"|20|0.746|0.475|10|-11.243|0|0.113|0.0175|1.1e-05|0.197|0.292|80.006|4
657|"1v3Ozpbcx2B926aVW0UuXk"|"Tai Verdes"|"A-O-K"|173640|"A-O-K"|1|"2021-05-06"|2|0.731|0.626|11|-6.919|1|0.0805|0.125|0|0.183|0.862|82.488|4
658|"4sK96UnGx3NjBaqvfTG2dm"|"Alex Clare"|"Too Close"|256560|"The Lateness Of The Hour"|4|"2011"|11|0.584|0.712|11|-4.311|0|0.0395|0.0112|1.05e-06|0.114|0.286|126.043|4
659|"1RUTIdTnFs8lHSc0Zr4UJB"|"Kid Cudi"|"Up Up & Away"|227346|"Man On The Moon: The End Of Day (Deluxe)"|15|"2009-01-01"|18|0.66|0.881|10|-6.119|0|0.0849|0.0722|3.4e-05|0.362|0.586|120.017|4
660|"7w5cxTEzp1rfV3KCy0Bd5N"|"Edward Sharpe & The Magnetic Zeros"|"Home"|303200|"Up from Below"|6|"2009-07-14"|13|0.542|0.589|2|-6.623|1|0.0318|0.292|0.000522|0.177|0.137|111.665|4
661|"0KKkJNfGyhkQ5aFogxQAPU"|"Bruno Mars"|"That's What I Like"|206693|"24K Magic"|4|"2016-11-17"|9|0.853|0.56|1|-4.961|1|0.0406|0.013|0|0.0944|0.86|134.066|4
662|"22PMfvdz35fFKYnJyMn077"|"Bruno Mars"|"Marry You"|230192|"Doo-Wops & Hooligans"|6|"2010-10-05"|10|0.621|0.82|10|-4.865|1|0.0367|0.332|0|0.104|0.452|144.905|4
663|"7kDUspsoYfLkWnZR7qwHZl"|"Machine Gun Kelly"|"my ex's best friend (with blackbear)"|139460|"Tickets To My Downfall"|11|"2020-09-25"|15|0.731|0.675|5|-5.134|0|0.0434|0.00473|0|0.141|0.298|124.939|4
664|"0ct6r3EGTcMLPtrXHDvVjc"|"Avicii"|"The Nights"|176658|"The Days / Nights"|2|"2014-01-01"|4|0.527|0.835|6|-5.298|1|0.0433|0.0166|0|0.249|0.654|125.983|4
665|"2tOOcDDYkh0PSjr6GwPEAJ"|"MAX"|"Love Me Less (feat. Quinn XCII)"|177669|"Love Me Less (feat. Quinn XCII)"|1|"2019-04-05"|1|0.732|0.856|11|-2.2|0|0.0929|0.0828|0|0.323|0.771|145.034|4
666|"7nvIPwXKGhqtRhssxM99kJ"|"Bryce Vine"|"Drew Barrymore"|191146|"Carnival"|5|"2019-09-06"|11|0.758|0.574|11|-6.889|0|0.0572|0.46|0.00272|0.102|0.261|151.985|4
667|"4oM9DGUTrRaXJDypxxHztZ"|"Bryce Vine"|"La La Land (feat. YG)"|177253|"Carnival"|2|"2019-09-06"|11|0.774|0.473|1|-5.122|0|0.0569|0.221|0|0.222|0.416|97.953|4
668|"5DJNyvuMmZfsfvdTpMMmUq"|"Bryce Vine"|"Sour Patch Kids"|252546|"Lazy Fair"|2|"2014-04-22"|6|0.523|0.783|9|-5.084|1|0.0545|0.0144|1.71e-05|0.219|0.581|76.588|4
669|"5knuzwU65gJK7IF5yJsuaW"|"Clean Bandit"|"Rockabye (feat. Sean Paul & Anne-Marie)"|251088|"Rockabye (feat. Sean Paul & Anne-Marie)"|1|"2016-10-21"|1|0.72|0.763|9|-4.068|0|0.0523|0.406|0|0.18|0.742|101.965|4
670|"7xHWNBFm6ObGEQPaUxHuKO"|"Sia"|"The Greatest (feat. Kendrick Lamar)"|210226|"This Is Acting (Deluxe Version)"|14|"2016-10-21"|19|0.668|0.725|1|-6.127|1|0.266|0.0102|0.000479|0.0561|0.729|191.944|4
671|"5PX4uS1LqlWEPL69phPVQQ"|"Kid Cudi"|"Pursuit Of Happiness - Extended Steve Aoki Remix"|373626|"Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)]"|1|"2012-01-01"|1|0.722|0.687|0|-5.189|1|0.0556|0.00949|0.00413|0.0462|0.619|128.013|4
672|"3zU9rdflI65tK4dkkNSp77"|"Alesso"|"Heroes (we could be)"|210013|"Forever"|3|"2015-05-26"|14|0.503|0.748|5|-4.124|1|0.0619|0.0305|0|0.343|0.356|125.896|4
673|"6YUTL4dYpB9xZO5qExPf05"|"Calvin Harris"|"Summer"|222533|"Motion"|8|"2014-10-31"|15|0.596|0.856|4|-3.556|0|0.0346|0.0211|0.0178|0.141|0.743|127.949|4
674|"1gihuPhrLraKYrJMAEONyc"|"Calvin Harris"|"Feel So Close - Radio Edit"|206413|"18 Months"|3|"2012-10-29"|15|0.707|0.924|7|-2.842|1|0.031|0.000972|0.00703|0.204|0.919|127.937|4
675|"4wkQmYpAaMe41Rc3sYZ7Vz"|"Calvin Harris"|"Let's Go (feat. Ne-Yo)"|232800|"18 Months"|13|"2012-10-29"|15|0.71|0.882|4|-2.932|0|0.0595|0.00777|0.00771|0.294|0.875|128.016|4
676|"7MmG8p0F9N3C4AXdK6o6Eb"|"Calvin Harris"|"Outside (feat. Ellie Goulding)"|227266|"Motion"|6|"2014-10-31"|15|0.646|0.823|2|-4.123|0|0.0394|0.213|0|0.322|0.418|128.035|4
677|"6ZSO7kPn8IMJFymyticbJO"|"Kiiara"|"Gold"|225882|"low kii savage"|1|"2016-03-22"|6|0.6|0.412|8|-9.343|1|0.344|0.615|0.0025|0.134|0.408|113.049|5
678|"5619Ojc6t9evEEs3B7Drhe"|"Metro Station"|"Shake It"|179946|"Metro Station"|4|"2007-09-18"|10|0.618|0.955|4|-3.836|1|0.0798|0.00221|3.09e-06|0.486|0.79|150.034|4
679|"7oK9VyNzrYvRFo7nQEYkWN"|"The Killers"|"Mr. Brightside"|222586|"Hot Fuss"|2|"2004-06-15"|11|0.356|0.924|1|-3.74|1|0.0808|0.00101|0|0.0953|0.232|148.017|4
680|"2iJuuzV8P9Yz0VSurttIV5"|"will.i.am"|"Scream & Shout"|283400|"#willpower"|4|"2013-01-01"|15|0.772|0.685|5|-6.849|1|0.0696|0.019|8.96e-05|0.131|0.501|130.033|4
681|"4r6eNCsrZnQWJzzvFh4nlg"|"Katy Perry"|"Firework"|227893|"Teenage Dream"|4|"2010-01-01"|12|0.638|0.832|8|-5.039|1|0.049|0.141|0|0.113|0.648|124.071|4
682|"5jzKL4BDMClWqRguW5qZvh"|"Katy Perry"|"Teenage Dream"|227741|"Teenage Dream"|1|"2010-01-01"|12|0.719|0.798|10|-4.582|1|0.0361|0.0162|2.34e-06|0.134|0.591|120.011|4
683|"5L79aNYCTKiZq7vaOElXYj"|"Phillip Phillips"|"Gone, Gone, Gone"|209693|"The World From The Side Of The Moon (Deluxe)"|3|"2013-01-01"|18|0.664|0.642|6|-5.961|1|0.038|0.129|0|0.114|0.501|118.002|4
684|"3s4U7OHV7gnj42VV72eSZ6"|"Clean Bandit"|"Rather Be (feat. Jess Glynne)"|227833|"Rather Be (feat. Jess Glynne)"|1|"2014-01-17"|1|0.799|0.586|11|-6.735|1|0.0377|0.162|2.03e-06|0.193|0.549|120.97|4
685|"4Jz4bjXeiF2SXVj9P4YfY5"|"Andy Grammer"|"Keep Your Head Up"|189933|"Andy Grammer"|1|"2011-06-14"|11|0.674|0.778|0|-5.367|1|0.0376|0.0469|0|0.145|0.816|90.01|4
686|"3TGRqZ0a2l1LRblBkJoaDx"|"Carly Rae Jepsen"|"Call Me Maybe"|193400|"Kiss (Deluxe)"|3|"2012-01-01"|15|0.783|0.58|7|-6.548|1|0.0408|0.0114|2.28e-06|0.108|0.66|120.021|4
687|"2GiJYvgVaD2HtM8GqD9EgQ"|"BØRNS"|"Electric Love"|218106|"Dopamine"|3|"2015-10-16"|11|0.611|0.797|6|-7.627|0|0.0533|0.00543|0.00137|0.26|0.518|120.041|4
688|"5VGlqQANWDKJFl0MBG3sg2"|"Kings of Leon"|"Use Somebody"|230760|"Only By The Night"|4|"2008-09-23"|11|0.276|0.715|0|-5.356|1|0.0432|0.00552|0.000417|0.201|0.173|137.028|4
689|"0rFOs9paloAvEtzwDX1Kmc"|"Colbie Caillat"|"Bubbly"|196280|"Coco"|4|"2007-01-01"|12|0.697|0.474|9|-6.663|1|0.0351|0.603|0|0.11|0.249|127.904|4
690|"5fdzJmExgTptv36KpfKFI4"|"Josh Kerr"|"Fall in Love"|169216|"Fall in Love"|1|"2020-06-05"|1|0.668|0.596|7|-10.074|1|0.0468|0.16|1.1e-05|0.102|0.258|108.028|4
691|"1vNn7rVQT6UtEW1NGH53fT"|"Sammy Adams"|"All Night Longer"|177093|"All Night Longer"|1|"2012-08-20"|1|0.712|0.649|1|-4.753|1|0.063|0.000652|0|0.0683|0.616|127.028|4
692|"2aIdVb8v9KTpEZnftkz2mD"|"T-Pain"|"Buy U a Drank (Shawty Snappin') (feat. Yung Joc)"|227960|"Epiphany"|12|"2007-06-05"|17|0.451|0.55|1|-8.137|1|0.262|0.0108|0|0.0737|0.594|80.001|4
693|"1fBl642IhJOE5U319Gy2Go"|"Neon Trees"|"Animal"|212293|"Habits"|3|"2010-01-01"|8|0.482|0.833|5|-5.611|1|0.0449|0.000346|0|0.365|0.74|148.039|4
694|"2iUmqdfGZcHIhS3b9E9EWq"|"Neon Trees"|"Everybody Talks"|177280|"Picture Show"|3|"2012-01-01"|11|0.471|0.924|8|-3.906|1|0.0586|0.00301|0|0.313|0.725|154.961|4
695|"4cluDES4hQEUhmXj6TXkSo"|"One Direction"|"What Makes You Beautiful"|199986|"Up All Night"|1|"2012-05-25"|18|0.726|0.787|4|-2.494|1|0.0737|0.009|0|0.0596|0.888|124.99|4
696|"1CdqVF1ywD0ZO1zXtB9yWa"|"Taio Cruz"|"Break Your Heart"|186266|"Rokstarr"|2|"2010-01-01"|11|0.666|0.899|8|-4.676|1|0.028|0.00155|0|0.0677|0.629|122.05|4
697|"14BH4qO7pgCmIe6mgLKOK3"|"BANNERS"|"Someone To You"|219800|"Empires On Fire"|1|"2017-11-03"|5|0.468|0.936|2|-3.683|1|0.0455|0.00568|0|0.24|0.663|75.05|4
698|"6eFahAdQgABBj1XOM99cBG"|"Hot Chelle Rae"|"I Like It Like That (feat. New Boyz)"|188200|"Whatever"|1|"2011-11-25"|11|0.742|0.784|1|-5.458|1|0.0552|0.0308|0|0.354|0.65|101.002|4
699|"5OiLJ8tjUPFiPX2gVM8fxJ"|"Black Eyed Peas"|"Imma Be"|257560|"THE E.N.D. (THE ENERGY NEVER DIES)"|4|"2009-01-01"|15|0.597|0.517|0|-6.963|1|0.365|0.179|0|0.307|0.412|92.035|4
700|"5FEXPoPnzueFJQCPRIrC3c"|"Kid Cudi"|"Day 'N' Nite (nightmare)"|221266|"Man On The Moon: The End Of Day"|7|"2009-09-15"|15|0.871|0.44|11|-6.25|0|0.0761|0.499|4.15e-06|0.114|0.799|137.996|4
701|"0SuLAslEMFZAXf0SwY7syi"|"Jon Bellion"|"All Time Low"|217603|"The Human Condition"|3|"2016-06-10"|14|0.617|0.567|0|-4.188|1|0.0828|0.0584|0|0.0933|0.505|90.246|4
